,channel_AF3_app_entropy,arousal,valence,dominance,liking,subject,channel_F3_app_entropy,channel_F7_app_entropy,channel_FC5_app_entropy,channel_T7_app_entropy,channel_P7_app_entropy,channel_O1_app_entropy,channel_O2_app_entropy,channel_P8_app_entropy,channel_T8_app_entropy,channel_FC6_app_entropy,channel_F8_app_entropy,channel_F4_app_entropy,channel_AF4_app_entropy
0,1.6060059176390755,7.36,2.92,3.81,5.88,s03,1.74910859709723,1.4072355900512816,1.3473966409846692,1.3558930645964677,1.5342172095254552,1.8466806775873614,0.23855492411845525,1.4178031021719941,1.6139774720774147,1.5048698823051576,1.4270421301321634,1.4211538160931187,1.4733497531193658
0,1.5410467645653316,7.15,4.37,4.03,7.54,s03,1.7398155887930526,1.0617765710932048,1.2351496336142862,1.0528730789923442,1.244203613692453,1.9447719280146138,0.1193074564445209,1.058008191421092,1.2558226575407794,1.15379488797754,1.076005649930928,1.0810603414185005,1.13654969812255
0,1.55907767594831,4.56,1.78,4.1,5.41,s03,1.727937157342386,1.5073274378432688,1.2467915203656137,1.3484952389086007,1.6573319407373717,1.880762796845751,0.15771612242008004,1.4963900581733527,1.6314121325796282,1.5857587579037808,1.4760319042453798,1.4391220372317446,1.546310106941244
0,1.5695487119838623,7.1,2.13,5.04,6.32,s03,1.8724582538988326,1.206688168735833,1.237203681110457,1.098149890563473,1.4131799715167177,1.8837698479484386,0.19019644531229796,1.1922968816507784,1.413236943017762,1.3163820871712955,1.187536620206442,1.1721186620611168,1.2727311876257081
0,1.5167420655762909,8.14,3.17,5.47,7.97,s03,1.816906068656781,1.1345795273969634,1.150167204401404,1.0241676310681238,1.396029177234562,1.8858106837312434,0.2918873867293357,1.1312592639127148,1.3498293246697721,1.2578221413577078,1.1392363801508267,1.104039227667943,1.2103024363499038
0,1.6025762615752397,6.26,3.13,4.32,5.23,s03,1.8022384092132029,1.4462674626658454,1.3335721958643658,1.3292599610795532,1.5876536738069857,1.8423798786925305,0.16636895786136074,1.4513715165266579,1.5913999917874189,1.5182228849623094,1.4476815988878857,1.4258478604407099,1.488431566769162
0,1.620913317717127,4.99,6.44,4.54,6.55,s03,1.848314834514884,1.4244739760642697,1.2411514818288238,1.2271339723219912,1.6517518099072017,1.9317461509913452,0.22172150350608222,1.413395922474713,1.5945596593579086,1.5417884347241975,1.371767265098017,1.3485159418960388,1.4701966725205486
0,1.5780049583095481,4.94,1.0,4.13,6.21,s03,1.7966594030448384,1.1373008626615726,1.1898740888797885,1.081713187693977,1.3191595329206263,1.8624637438182612,0.1601956427634672,1.140947164325198,1.324638012280949,1.2493523707322662,1.1403094011052968,1.1308589398810756,1.2222541855861655
0,1.5822649992420086,3.65,2.5,3.03,5.92,s03,1.7433083438617434,1.256488909126027,1.2905389958972249,1.2278522898482414,1.3602120454942463,1.8617464680211517,0.1725294008993843,1.2604132139584108,1.4058499529593043,1.3158584846920416,1.2942391915754774,1.3305702951039766,1.3056824728366832
0,1.6279091261957985,3.31,2.27,1.91,6.78,s03,1.7593010964086,1.3939257547479422,1.2599166896816847,1.3037862875046065,1.5672207345338554,1.9686802523251687,0.2563802981545842,1.4082750475760295,1.5424867629352388,1.5057817238209932,1.4062515420957737,1.3949767463513627,1.4829148755514336
0,1.670984527308124,3.45,1.41,2.9,6.87,s03,1.744015698037198,1.3369538888374017,1.329676304537168,1.314743295937829,1.4450059546766467,1.872670068159234,0.1337246341510392,1.3359032000497129,1.5065519699891619,1.4126547844814663,1.3631055306229087,1.3575639275477616,1.3989225606438342
0,1.6430722396556323,4.67,1.18,2.64,6.94,s03,1.8331482442633629,1.4490057663337774,1.3206337860962853,1.3124900244322988,1.6318115592876987,1.8815509243552748,0.2900157553853857,1.453522446164587,1.6125996144304815,1.552186904430818,1.4261311648854131,1.3905657311730186,1.504409217371987
0,1.5708280336296436,6.72,3.29,4.46,6.22,s03,1.8329241816190853,1.2744569258562608,1.2259425158692339,1.180660677858779,1.458081939050388,1.8426785299049397,0.2913172098051571,1.2703025788677609,1.4536264721383265,1.3665562079097895,1.2945568759460317,1.2791419988236568,1.329684752972744
0,1.643695034338415,5.59,2.51,2.65,6.59,s03,1.864287020274742,1.7330169271666316,1.7300785222582125,1.7632206665483405,1.786932607344709,1.9611208336687698,0.24783896802483518,1.7548236093403524,1.8095278592838113,1.7853979089429872,1.7706842891699033,1.784739768361562,1.7626283011802677
0,1.494969451247754,4.47,3.85,3.08,7.14,s03,1.7344602372305893,1.1049500701763764,1.0577896603039227,0.9935854553017194,1.342141017318725,1.8230592111215511,0.15638078434035663,1.108630106822154,1.3333424173482822,1.2483387543186089,1.1001187651656847,1.0951192283247484,1.1969643931998664
0,1.5950100290433502,3.87,3.09,2.72,6.12,s03,1.7848229827506819,0.9311102692109614,1.1978431951701385,0.9807441499595044,1.1541284273079317,1.9458130458641403,0.12666776511273037,0.9473547501138184,1.1790388080338992,1.0585709968646175,0.9705450567259479,1.0231191945602602,1.067081642069935
0,1.5923358651896047,4.44,4.06,4.63,5.0,s03,1.8444221805259629,1.374117633123515,1.286878868314726,1.2732164755818376,1.598364163132246,1.8256228325369257,0.40246145226230023,1.369150125546117,1.5701542912321256,1.4988516359357722,1.3720669940829042,1.3513905593497424,1.453567024014991
0,1.5982749417053377,5.17,4.49,5.91,6.55,s03,1.83548384485995,1.24095707175355,1.3388182287777335,1.159892047853782,1.444250804686492,1.886247752315863,0.2597624597812427,1.2440598853352784,1.4331683314737145,1.3357250537082743,1.2281549366575795,1.2259832911806465,1.3016811827230224
0,1.637190964477968,4.05,3.83,5.5,4.99,s03,1.8634925201754857,1.4618920627534058,1.4292044716014645,1.411417662725789,1.6047580758175846,1.8884390356219747,0.09444978503950008,1.466864126769127,1.6275795987015225,1.5524746129206082,1.4974943601746755,1.4780674702800685,1.5306364770655159
0,1.6030696258915595,4.72,8.12,5.85,5.33,s03,1.7629657292772523,1.2571156909362995,1.2845954158214536,1.2189843962230609,1.4270311947172662,1.9095385097212176,0.2567640101570321,1.2708013551913449,1.4414024425959493,1.3724789111494755,1.2850964431168608,1.287477062812342,1.3597263146196847
0,1.5773273353848776,3.18,5.04,5.65,3.15,s03,1.7829512409452377,1.10934276710428,1.2193210089143909,1.0807108011944706,1.267726041834746,1.965659233267985,0.10157704872745654,1.1234820976709021,1.2828904540685255,1.1988687859195317,1.1319573344577458,1.1440159159264143,1.2063870066663855
0,1.6109303732278217,5.01,5.5,4.54,3.86,s03,1.7675326428827756,1.2835814650304909,1.3454571274344058,1.2504380155237733,1.452586968399415,1.9306323232153302,0.2698029857853066,1.2947494041921264,1.4664135277916035,1.3812148640856035,1.2978367102997441,1.2965685043370199,1.3621736065991805
0,1.631062804822153,4.92,6.05,5.46,5.26,s03,1.8345861650001973,1.4046636711401925,1.407493653106397,1.3667152652913543,1.5522894426024294,1.8583847803486107,0.23289685875126054,1.4093853559372054,1.5817978788959652,1.505719053828181,1.4395437089015828,1.4357891599976318,1.4817080989729767
0,1.5880059917161136,4.53,5.68,5.65,5.49,s03,1.6491492686729154,1.19998546457842,1.3305907106373929,1.264402793959948,1.3187557291245335,1.8717504896169102,0.16756094032762014,1.235393186499417,1.3864574216092223,1.291026892894779,1.300343052014262,1.3198096781828634,1.2911225736655227
0,1.6220331415439526,4.33,6.21,5.68,4.62,s03,1.8523202974190207,1.4677739360104658,1.4504381403806317,1.405075722722101,1.5949663803271203,1.8453933690656106,0.18336152176325715,1.4739383328201492,1.611385802019078,1.5453592181979299,1.508722781203942,1.484507893163633,1.5221058767167515
0,1.5337333563199183,5.38,4.33,5.67,5.29,s03,1.828004964073643,1.343599168655464,1.273194260647882,1.2651744963991782,1.5229104287384763,1.8470527622177038,0.16731507537256718,1.3434516993470393,1.511867197324566,1.4476085324012837,1.3474592938321455,1.3280287026319315,1.412791775769854
0,1.2766612896796308,6.68,5.03,8.22,8.14,s04,1.0600024373556285,1.0021270384209875,0.9991357727127519,1.039179199584645,0.992975029542563,1.0292721446519177,0.2178196237229293,1.099502918433124,1.0095841189114467,1.0958785077469684,0.9974988112514627,1.1397099110774267,0.9645741462226218
0,1.3738284007171546,4.06,3.31,1.99,4.05,s04,1.1329912336989971,1.0882437333145503,1.0790988616232404,1.125205290804593,1.061690333957213,1.0979825177041334,0.2536508940408946,1.1609974635915599,1.0834136802222654,1.1679818857300384,1.0864242726108175,1.2219679288984167,1.0506425424465773
0,1.0578535369547621,8.95,8.1,5.85,8.12,s04,0.9399221203890313,0.8572375105369181,0.8763437973426842,0.9107357816412915,0.8598210162016064,0.906762212783788,0.11862810324093864,0.9722450830413174,0.8784042258342364,0.9194454811659405,0.8792778135426564,0.9881355549922963,0.840630462666045
0,1.0850928618731883,6.1,3.92,4.19,3.94,s04,1.0108305267917492,0.929221844400757,0.9266517747290295,1.041693246515385,0.9441297856184154,0.9725785220747687,0.13873548130022728,1.053028773841815,1.009627996227223,0.9700802624772966,0.9431392913627685,1.073622653847894,0.8896868342309654
0,0.9655616748069402,4.06,5.04,4.15,4.88,s04,0.8956547094727405,0.800001002893413,0.8024598292095884,0.8790644244939543,0.7891423241116988,0.8419272862721923,0.2958819460277522,0.936458301110628,0.8571568532480307,0.9385141900093577,0.8164145352978491,1.006810339139654,0.7697850946260147
0,1.8355644598741847,5.01,2.95,4.04,5.09,s04,1.6794704355603516,1.737254571264601,1.7295244001486036,1.678922453916635,1.7227412222450313,1.710863715020471,0.1932222655088358,1.6934868545708968,1.7419624432894878,1.7876992821933273,1.7122979764648374,1.6951217646254007,1.7288327077332672
0,1.615649539279112,2.94,1.99,2.92,2.1,s04,1.498970466782561,1.4980044300943716,1.485219433668128,1.476384308579457,1.4696945498058245,1.4950947104520886,0.059863748079097334,1.5178465833695056,1.504830692178928,1.517949077314701,1.4883016947815602,1.5239668670371334,1.471724344912917
0,1.6317180183759867,5.97,5.05,7.14,5.85,s04,1.4554473433147201,1.4413565633714684,1.4321199417980486,1.4494285783388476,1.4227217606969096,1.4428360684792336,0.14263318081028498,1.4647949641944744,1.4515168582496965,1.467714391394587,1.4393407103117792,1.5112263232973917,1.4164134227677518
0,1.7600767336757253,6.05,3.96,5.06,5.04,s04,1.6538061136909379,1.6440659446213925,1.6313112499085678,1.6329713124573675,1.6068296747314834,1.6449570311947381,0.15745683463774274,1.6616473591474943,1.6371187664514428,1.6764674670124138,1.633916332436483,1.6704345267696765,1.6179469675887357
0,1.3692784075732432,3.15,3.99,4.12,4.04,s04,1.2658601022543978,1.2121848804020638,1.213464548407575,1.2452933627149365,1.1985170221278012,1.238988438138315,0.07992841059648059,1.2877075884143445,1.232158880625415,1.2384202196521397,1.2226567463002325,1.3041572905475411,1.1847039840054712
0,1.0641149443818447,7.24,7.08,6.08,7.01,s04,0.9300297275595453,0.8702372467012354,0.8664254476772202,0.9106136559151423,0.8612132690828882,0.8880537304870018,0.10590003985817109,0.9586294655111334,0.8953098455957647,0.95281910009292,0.8688195683051165,1.002318983541934,0.8478812630638966
0,0.9731292135899055,5.04,5.04,5.04,5.08,s04,0.7978850695991375,0.7234359476232877,0.7337541182102774,0.7817180171945908,0.725170926516586,0.7524553189569723,0.06220006673307532,0.8254895907780249,0.7425023446759149,0.8117464634692437,0.7369623428879404,0.8736919058070769,0.7095794745763309
0,1.0824059439599578,4.12,4.88,5.05,5.17,s04,1.0481190963511975,0.9819638954549545,0.9888476010191041,1.0158763575750647,0.9788963442919645,1.0159105968258002,0.26052861847169506,1.0800393129109147,1.0103715963331301,1.0647045738523109,0.9949868329301035,1.0864962774436302,0.9594955244689096
0,1.0456930937058098,6.96,6.97,5.23,6.21,s04,0.7891359778998339,0.7256089633625429,0.7303778105142,0.7859773976351887,0.7262863797061088,0.7476890768038267,0.15449340953075374,0.8225373429277045,0.7387696610240244,0.8239026227503841,0.723875925669152,0.8736744791155835,0.712561037770687
0,0.8763344340480836,6.96,7.05,3.28,6.97,s04,0.75282716551403,0.649379207002966,0.6706679481111468,0.7276401049912473,0.6690014156942121,0.7004548651951046,0.20361909703911119,0.7846648571053816,0.672190902337888,0.7317686509495269,0.6787853192717868,0.8156180308182872,0.6385929385606781
0,0.9504939718509671,2.51,2.95,1.08,3.03,s04,0.9066115243908182,0.8114420740139718,0.8326484864463,0.8759277305643454,0.8278061639700818,0.8628738513872309,0.1607662133185639,0.9440733487751727,0.8439540553173352,0.8774872301552121,0.8329258039487764,0.9654918952032046,0.8061399634440574
0,1.2077598891668142,7.01,5.95,6.04,7.03,s04,1.0546825905145703,0.9302656629853696,0.9550666242949082,1.0160452259124555,0.9201084114524027,0.9970654157396446,0.08884547759041617,1.0876209239297574,0.953888088225598,0.9392663539176098,0.9629042414811497,1.1255765124188444,0.904042478088432
0,1.3690406519994451,4.9,2.85,4.72,2.87,s04,1.276945506959223,1.2013253221891729,1.22480620544756,1.2505449533085513,1.2298920198754564,1.2359244618259009,0.06611788465954227,1.2920875995224907,1.2264037983240677,1.2793945388103576,1.2256656711020404,1.373510644560929,1.2007792410654763
0,0.8597641908072151,7.09,6.22,5.92,6.21,s04,0.7636396410797004,0.6904149646280566,0.6985797650060923,0.7456435877830989,0.7020040223907067,0.7282825123045193,0.20379459063609895,0.8154363221673999,0.711402726376904,0.8501160819467994,0.6860209831092217,0.8458373288545671,0.674111651668948
0,1.0848195993422851,8.17,8.05,6.08,9.0,s04,1.005109635122782,0.9435858477254753,0.9479022672507837,0.990440505866037,0.9499070181245148,0.9772893880169589,0.20291665853335505,1.0326624759725793,0.9607690171979297,1.0214585408176888,0.9549788674761857,1.0717907360795396,0.9278585399414601
0,1.3272848353887703,1.77,2.06,3.73,2.26,s04,1.2995457933033303,1.2389781918800993,1.250728258364358,1.2738708931559417,1.2386099117660065,1.268100379403911,0.16816233325862484,1.3307581558400776,1.2639332933410206,1.2951082021937586,1.2520228562164526,1.3456469392662025,1.234257632897441
0,1.0496077455414285,1.86,2.78,4.97,3.92,s04,0.9557317392861795,0.8768849033248887,0.8935828696898693,0.9195443747139378,0.8943047080151358,0.9252195096327491,0.16571054064592916,0.9948575072009307,0.9043334380350689,0.9663880838001906,0.8947555596573302,1.0168848931473229,0.865399615449443
0,1.5285391244891997,1.86,2.04,1.0,5.99,s04,1.4175679761497495,1.374529651663698,1.370695200236586,1.4096976915127155,1.358680066265308,1.3966013697910533,0.06316980618574508,1.4492759152803538,1.386956556703483,1.4502122321704896,1.3781624393846599,1.4861922887153622,1.3486034076186666
0,1.5377167554206035,2.71,5.13,2.04,7.19,s04,1.4506448896893138,1.4040623601886653,1.409337021480737,1.4271205404641516,1.4081541564021256,1.4282098441423914,0.2618123570892137,1.4685047391290929,1.4408923493016847,1.4494818027895295,1.4155100780513652,1.5104919847616132,1.3929054152851914
0,1.3174491013143417,7.0,6.04,5.01,6.08,s04,1.2117035958796922,1.1261232569662214,1.140065848261517,1.189197818451785,1.121878115596585,1.1778329673309873,0.23795307199385096,1.2453173106165862,1.1552424614582124,1.1554654866871634,1.1505662006248505,1.2625406131602377,1.0980651907088106
0,0.9758854636033769,6.0,4.09,3.96,5.04,s04,0.8789690600940347,0.7915827722531246,0.8095810929128211,0.8464378108595945,0.7957860637912462,0.8366660356792006,0.19708714798176352,0.9126422173609265,0.8190907645793768,0.886963748502867,0.8123178098514128,0.9215293340945547,0.7773210065934508
0,1.2443229627626362,6.14,6.13,4.92,7.08,s04,0.9553872961824492,0.9008612682347015,0.9043846380168525,0.938686733884945,0.9097140064608431,0.9303503403767288,0.18005372339137304,0.9978054835387895,0.9235613722286158,1.0328248894317649,0.9034104133354495,1.0362596096429892,0.8826529394545757
0,1.3679060581464872,2.17,6.96,3.03,8.06,s04,1.248714230133257,1.1577332772404727,1.1725025835260783,1.263855370479153,1.2166675386628425,1.1983760029264499,0.24317290837715255,1.2907052232523877,1.213143383750138,1.2772284620783854,1.1743030022567305,1.3225551637091693,1.1544386664156194
0,1.7300608715852075,1.85,4.88,1.95,8.13,s04,1.5083381216513914,1.5683391955746808,1.548832551036142,1.518551853969162,1.549206195518095,1.5376675158458974,0.1908061350598147,1.5232565054074154,1.5807138163737844,1.6635085932687566,1.534095390298888,1.5587377015288735,1.5553743263630904
0,1.1200248822024395,3.1,3.08,3.06,7.05,s04,1.0518474535434401,0.9790256776261748,0.98901578546569,1.0259847148387924,0.9813035287090308,1.0143415062960792,0.11697974832000924,1.0776542899428962,1.0048270123302405,1.030422566211875,0.9970834694081985,1.0955806281540315,0.9684010342289797
0,1.8484829957835078,2.01,2.23,1.0,1.94,s04,1.851497634942377,1.8418337875235293,1.8563930290237671,1.8460063229585515,1.8448382680923654,1.8480296127325762,0.20554277587158953,1.8542278011588929,1.851678051139932,1.8463396378724148,1.8534947154311778,1.8704672104857831,1.8446420989809171
0,1.2372303404947158,1.01,6.15,1.09,2.1,s04,1.2226945014724504,1.221732208794728,1.2111171174631639,1.2044810146929859,1.1975242011667304,1.2233890826053848,0.13817642400489394,1.2398655535243321,1.242253985109071,1.252425649219711,1.2172406191143588,1.2506432473489295,1.2014341464768026
0,1.0608586278934635,1.0,1.97,3.67,1.95,s04,0.9012332982137985,0.822222043925203,0.8385256198185993,0.8834419302632561,0.843687733079217,0.8640559214425463,0.07326464149809819,0.943923584989022,0.8528676934696855,0.9240829916236857,0.8326729071329564,0.9664474904964702,0.8069786165244293
0,1.1911377892518056,2.17,2.18,3.46,1.92,s04,1.1920152410178453,1.127358894638534,1.137056203263258,1.15430685981943,1.1127043447193357,1.1623764852909861,0.41728567496206237,1.2124920350977302,1.1516531630509323,1.135945955859822,1.1413622234903875,1.209729809583632,1.1091606925050455
0,1.261802750425375,2.03,2.88,1.06,3.37,s04,1.1307520047224013,1.0990058610805988,1.0887831362126876,1.1132482797102319,1.0869413370760013,1.1062921130449888,0.20511349490813835,1.1671214352318313,1.1029974927053994,1.1564575039505804,1.085821123624442,1.2040280268522254,1.0736018062732025
